Student Name,House,Year,Wand Type,Pet,Potions Grade,Defense Against the Dark Arts Grade,Transfiguration Grade,Spells Learned,Quidditch Position,Points Earned for House,Detentions,Participation in Dueling Club,Triwizard Tournament Involvement,Items Owned,Knuts Spent in Hogsmeade,Attendance at Classes,Magical Accidents
Ginny Parkinson,Ravenclaw,3,"10 inches, oak, dragon heartstring core",Cat,,Exceeds Expectations,Outstanding,24,,-59,0,Yes,No,"Extendable Ears, Firebolt",187,63,8
,Ravenclaw,7,"10 inches, oak, dragon heartstring core",Cat,Poor,Outstanding,Outstanding,28,Beater,119,1,No,Yes,"Time-Turner, Extendable Ears, Marauder's Map",162,60,5
,Ravenclaw,6,"10 inches, oak, dragon heartstring core",Muggle Born,Outstanding,Acceptable,Exceeds Expectations,14,Keeper,-11,2,No,Yes,"Sneakoscope, Marauder's Map, Invisibility Cloak",222,53,9
Parvati Bones,Hufflepuff,6,"9 inches, elm, veela hair core",,,Poor,Acceptable,14,Seeker,127,1,No,Yes,"Marauder's Map, Firebolt",23,79,9
Katie Parkinson,Gryffindor,2,"9 inches, elm, veela hair core",Muggle Born,Exceeds Expectations,Acceptable,Outstanding,28,,-77,1,Yes,Yes,"Sneakoscope, Marauder's Map, Firebolt",124,67,10
Ginny Lovegood,Slytherin,1,"10 inches, oak, dragon heartstring core",Muggle Born,Exceeds Expectations,Outstanding,Exceeds Expectations,14,Chaser,-8,0,Yes,,"Time-Turner, Firebolt, Invisibility Cloak",172,45,9
Draco Lovegood,Gryffindor,1,"12 inches, yew, unicorn hair core",Muggle Born,Exceeds Expectations,Outstanding,Acceptable,22,,120,2,No,Yes,"Invisibility Cloak, Extendable Ears, Sneakoscope",427,35,1
Alicia Weasley,Slytherin,7,"11 inches, holly, phoenix feather core",,Exceeds Expectations,Poor,Exceeds Expectations,13,Beater,-59,2,Yes,,"Invisibility Cloak, Firebolt, Marauder's Map",250,57,1
Draco Bell,Ravenclaw,1,"12 inches, yew, unicorn hair core",Muggle Born,Poor,Exceeds Expectations,Acceptable,18,Seeker,85,3,Yes,No,Time-Turner,184,64,4
Alicia Spinnet,Gryffindor,2,"11 inches, holly, phoenix feather core",Muggle Born,Outstanding,Poor,Outstanding,26,,118,5,Yes,No,"Time-Turner, Sneakoscope, Extendable Ears",192,26,1
Luna Longbottom,Ravenclaw,5,"9 inches, elm, veela hair core",Owl,Exceeds Expectations,Acceptable,Poor,22,Keeper,170,5,Yes,Yes,"Marauder's Map, Time-Turner, Extendable Ears",490,84,7
,Slytherin,7,"11 inches, holly, phoenix feather core",Cat,Outstanding,Outstanding,Poor,17,Chaser,-60,1,No,Yes,"Sneakoscope, Time-Turner",55,57,5
ChoG Bell,Slytherin,7,"11 inches, holly, phoenix feather core",,Acceptable,Exceeds Expectations,Outstanding,29,Seeker,20,4,Yes,Yes,Extendable Ears,62,84,5
,Gryffindor,7,"10 inches, oak, dragon heartstring core",Cat,Poor,Poor,Outstanding,26,,-67,4,Yes,No,"Invisibility Cloak, Firebolt, Extendable Ears",137,78,6
,Ravenclaw,3,"10 inches, oak, dragon heartstring core",Owl,Poor,Poor,Poor,29,Chaser,7,2,No,,"Firebolt, Extendable Ears, Time-Turner",239,31,2
,Hufflepuff,7,"12 inches, yew, unicorn hair core",,Poor,Acceptable,Acceptable,12,,-72,2,No,No,"Firebolt, Time-Turner",226,55,5
Ginny Spinnet,Ravenclaw,7,"11 inches, holly, phoenix feather core",,Acceptable,Outstanding,Acceptable,7,Seeker,9,2,No,Yes,"Extendable Ears, Time-Turner, Firebolt",35,30,6
Harry Lovegood,Slytherin,4,"10 inches, oak, dragon heartstring core",,Outstanding,Exceeds Expectations,Acceptable,5,Chaser,54,3,Yes,Yes,"Invisibility Cloak, Sneakoscope, Extendable Ears",257,83,3
Lavender Thomas,Ravenclaw,3,"11 inches, holly, phoenix feather core",Muggle Born,Acceptable,Acceptable,Exceeds Expectations,12,,174,0,No,No,"Extendable Ears, Marauder's Map",384,84,0
,Gryffindor,7,"12 inches, yew, unicorn hair core",,Exceeds Expectations,Poor,Poor,20,Seeker,-82,3,No,Yes,Sneakoscope,211,47,6
,Hufflepuff,6,"10 inches, oak, dragon heartstring core",Owl,Exceeds Expectations,Outstanding,Exceeds Expectations,23,Cha-ser,167,1,Yes,,"Sneakoscope, Marauder's Map",442,68,4
Susan Bones,Ravenclaw,3,"10 inches, oak, dragon heartstring core",Cat,,Outstanding,Exceeds Expectations,10,Chaser,146,5,Yes,Yes,"Invisibility Cloak, Marauder's Map",238,75,1
Angelina Boot,Gryffindor,4,"11 inches, holly, phoenix feather core",,Outstanding,Outstanding,Poor,6,Chaser,-90,2,No,Yes,"Sneakoscope, Invisibility Cloak, Time-Turner",407,35,5
,Gryffindor,6,"9 inches, elm, veela hair core",,Exceeds Expectations,Poor,Exceeds Expectations,27,Beater,-66,1,Yes,No,"Time-Turner, Sneakoscope",159,99,0
Fred Johnson,Slytherin,5,"9 inches, elm, veela hair core",,Acceptable,Acceptable,Exceeds Expectations,8,Seeker,104,5,Yes,Yes,"Invisibility Cloak, Sneakoscope",378,74,3
,Hufflepuff,3,"11 inches, holly, phoenix feather core",Cat,Acceptable,Poor,Poor,30,Seeker,28,5,Yes,Yes,Sneakoscope,319,94,2
Alicia Finnigan,Gryffindor,3,"9 inches, elm, veela hair core",,Acceptable,Acceptable,Exceeds Expectations,30,Seeker,-7,5,No,No,Sneakoscope,428,97,0
,Slytherin,4,"9 inches, elm, veela hair core",Muggle Born,Outstanding,Outstanding,Poor,19,S!eeker,145,3,No,No,Marauder's Map,361,90,7
Dean Malfoy,Ravenclaw,4,"9 inches, elm, veela hair core",Owl,,Acceptable,Poor,28,Chaser,-8,2,Yes,No,"Marauder's Map, Invisibility Cloak",481,69,10
,Slytherin,1,"10 inches, oak, dragon heartstring core",Muggle Born,Acceptable,Exceeds Expectations,Exceeds Expectations,12,Keeper=,-63,3,No,Yes,"Time-Turner, Extendable Ears",309,76,1
Katie Longbottom,Ravenclaw,7,"10 inches, oak, dragon heartstring core",Owl,Acceptable,Outstanding,Outstanding,5,,139,4,No,No,"Time-Turner, Firebolt",70,78,6
,,5,"9 inches, elm, veela hair core",Muggle Born,Poor,Acceptable,Acceptable,9,Keeper,-25,5,Yes,No,"Firebolt, Invisibility Cloak",301,43,5
,Ravenclaw,4,"9 inches, elm, veela hair core",Toad,Acceptable,Acceptable,Poor,28,K<eeper,101,4,No,No,"Time-Turner, Extendable Ears",221,57,9
George Bell,Slytherin,1,"12 inches, yew, unicorn hair core",Toad,,Acceptable,Acceptable,5,Keeper,140,2,Yes,No,"Sneakoscope, Invisibility Cloak",418,53,10
Ginny Chang,Slytherin,5,"9 inches, elm, veela hair core",Toad,Exceeds Expectations,Exceeds Expectations,Outstanding,29,Chaser,8,5,No,Yes,Firebolt,412,57,3
Lavender Johnson,Slytherin,1,"9 inches, elm, veela hair core",,Outstanding,Exceeds Expectations,Outstanding,30,Seeker,142,2,Yes,No,Time-Turner,223,56,6
George Chang,Gryffindor,3,"12 inches, yew, unicorn hair core",Cat,Poor,Acceptable,Acceptable,7,,97,5,Yes,Yes,"Firebolt, Time-Turner",175,88,1
Neville Granger,Slytherin,6,"9 inches, elm, veela hair core",Owl,Exceeds Expectations,Exceeds Expectations,Outstanding,22,Beater,62,0,Yes,No,"Firebolt, Invisibility Cloak",78,76,7
Cekdric Johnson,Slytherin,4,"10 inches, oak, dragon heartstring core",Toad,Acceptable,Outstanding,Exceeds Expectations,16,Keeper,196,1,No,Yes,"Marauder's Map, Firebolt, Extendable Ears",407,81,10
Harry WeasleYy,Gryffindor,7,"10 inches, oak, dragon heartstring core",Owl,Acceptable,Acceptable,Poor,7,Keeper,-83,0,No,,"Marauder's Map, Firebolt",332,93,3
,Gryffindor,2,"9 inches, elm, veela hair core",Cat,Outstanding,Outstanding,Acceptable,8,Beater,116,1,No,No,Marauder's Map,152,63,0
Susan Thomas,Hufflepuff,7,"10 inches, oak, dragon heartstring core",Cat,Poor,Acceptable,Outstanding,5,Beater,21,3,No,No,"Firebolt, Extendable Ears",495,43,9
Draco Johnson,Gryffindor,3,"11 inches, holly, phoenix feather core",Owl,Acceptable,Outstanding,Poor,28,Seeker,192,2,Yes,Yes,"Sneakoscope, Firebolt, Time-Turner",384,96,3
,Gryffindor,4,"11 inches, holly, phoenix feather core",Muggle Born,Poor,Poor,Poor,13,Chaser,176,2,Yes,Yes,"Time-Turner, Extendable Ears, Sneakoscope",242,56,3
Blaise Granger,Slytherin,3,"12 inches, yew, unicorn hair core",Toad,,Poor,Acceptable,28,"Beat""er",-34,3,No,No,Time-Turner,485,50,9
Luna Zabini,Ravenclaw,1,"9 inches, elm, veela hair core",Dragon,Poor,Outstanding,Poor,23,,125,5,Yes,,Marauder's Map,456,48,4
,Slytherin,4,"9 inches, elm, veela hair core",Muggle Born,Poor,Exceeds Expectations,Outstanding,8,,127,5,No,Yes,"Time-Turner, Invisibility Cloak, Marauder's Map",465,87,4
Hermione Brown,,1,"12 inches, yew, unicorn hair core",,Poor,Acceptable,Outstanding,7,Beater,-33,5,No,No,"Marauder's Map, Firebolt",174,33,7
Blaise Potter,,2,"10 inches, oak, dragon heartstring core",Muggle Born,Poor,Outstanding,Exceeds Expectations,18,Beater,17,0,No,,"Sneakoscope, Invisibility Cloak, Firebolt",347,95,7
Blaise Malfoy,Ravenclaw,1,"12 inches, yew, unicorn hair core",Dragon,Exceeds Expectations,Outstanding,Poor,22,Keeper,97,1,No,No,"Sneakoscope, Firebolt",37,82,1
George Chang,Gryffindor,1,"11 inches, holly, phoenix feather core",Muggle Born,Exceeds Expectations,Acceptable,Acceptable,19,,-34,1,Yes,Yes,"Time-Turner, Firebolt, Sneakoscope",409,25,0
,Hufflepuff,6,"12 inches, yew, unicorn hair core",Muggle Born,Poor,Exceeds Expectations,Exceeds Expectations,16,Keeper,-33,3,No,No,"Firebolt, Marauder's Map",57,39,7
Harry Johnson,Slytherin,4,"11 inches, holly, phoenix feather core",Toad,Acceptable,Poor,Exceeds Expectations,6,Keeper,76,2,Yes,No,"Invisibility Cloak, Time-Turner",235,81,8
Susan Chang,Ravenclaw,7,"9 inches, elm, veela hair core",Cat,Poor,Outstanding,Outstanding,22,Beater,43,1,No,Yes,"Marauder's Map, Extendable Ears, Invisibility Cloak",7,33,8
Parvati Finnigan,Slytherin,7,"11 inches, holly, phoenix feather core",Muggle Born,Exceeds Expectations,Outstanding,Outstanding,13,Beater,89,1,Yes,Yes,Extendable Ears,422,61,9
Neville Granger,Gryffindor,2,"10 inches, oak, dragon heartstring core",Muggle Born,Exceeds Expectations,Outstanding,Acceptable,25,Seeker,-27,1,No,No,"Firebolt, Invisibility Cloak",29,43,7
Neville Parkinson,Gryffindor,6,"10 inches, oak, dragon heartstring core",Owl,Acceptable,Exceeds Expectations,Outstanding,7,Beater,-78,4,Yes,No,Invisibility Cloak,340,92,6
Alicia Diggory,Hufflepuff,7,"10 inches, oak, dragon heartstring core",Dragon,Poor,Poor,Poor,8,Beater,174,1,Yes,Yes,"Sneakoscope, Extendable Ears",52,52,5
Katqie Bones,Gryffindor,7,"12 inches, yew, unicorn hair core",Dragon,Outstanding,Outstanding,Acceptable,18,Keeper,11,2,No,Yes,"Marauder's Map, Sneakoscope, Extendable Ears",44,27,5
,Slytherin,4,"11 inches, holly, phoenix feather core",,Exceeds Expectations,Outstanding,Acceptable,13,Seeker,146,5,Yes,Yes,Invisibility Cloak,346,60,4
Terry Zabini,Hufflepuff,7,"10 inches, oak, dragon heartstring core",,Poor,Outstanding,Outstanding,16,Beater,92,4,Yes,,"Invisibility Cloak, Extendable Ears",255,64,0
Padma Weasley,Slytherin,4,"12 inches, yew, unicorn hair core",Cat,Outstanding,Poor,Poor,23,Seeker,-91,4,No,Yes,Sneakoscope,161,50,6
,Ravenclaw,2,"10 inches, oak, dragon heartstring core",Dragon,,Acceptable,Exceeds Expectations,19,Keeper,186,0,Yes,,"Invisibility Cloak, Time-Turner, Extendable Ears",366,67,9
,Hufflepuff,3,"9 inches, elm, veela hair core",Dragon,Exceeds Expectations,Poor,Poor,29,Chaser,76,3,Yes,,Firebolt,206,89,7
George Johnson,Ravenclaw,7,"12 inches, yew, unicorn hair core",Cat,Exceeds Expectations,Exceeds Expectations,Outstanding,5,,132,0,No,Yes,"Sneakoscope, Time-Turner, Marauder's Map",275,35,1
Alicia Zabini,Hufflepuff,5,"10 inches, oak, dragon heartstring core",Muggle Born,Acceptable,Acceptable,Acceptable,10,Chaser,101,5,Yes,Yes,"Invisibility Cloak, Sneakoscope, Firebolt",250,63,1
,Hufflepuff,6,"12 inches, yew, unicorn hair core",,Acceptable,Outstanding,Poor,9,Beater,-13,1,No,Yes,Time-Turner,310,92,0
,Hufflepuff,7,"11 inches, holly, phoenix feather core",,Acceptable,Outstanding,Acceptable,30,Seeker,15,2,Yes,Yes,Firebolt,318,32,0
,Hufflepuff,4,"12 inches, yew, unicorn hair core",Owl,Acceptable,Poor,Outstanding,30,Seeker,114,0,Yes,No,Marauder's Map,276,95,0
George Patil,Ravenclaw,5,"9 inches, elm, veela hair core",Dragon,Acceptable,Exceeds Expectations,Outstanding,8,Beater,130,0,Yes,No,Sneakoscope,223,83,0
,Ravenclaw,2,"12 inches, yew, unicorn hair core",Owl,Poor,Poor,Poor,16,Seeker,81,2,Yes,No,Firebolt,213,26,0
Luna Chang,Hufflepuff,1,"11 inches, holly, phoenix feather core",Owl,,Exceeds Expectations,Acceptable,26,Chaser,166,5,Yes,,"Time-Turner, Firebolt",453,33,1
Katie Bell,Gryffindor,6,"10 inches, oak, dragon heartstring core",,Outstanding,Outstanding,Acceptable,27,Chaser,92,5,Yes,Yes,"Time-Turner, Marauder's Map",247,96,8
Katie Johnson,Gryffindor,7,"10 inches, oak, dragon heartstring core",Owl,Outstanding,Acceptable,Outstanding,12,Chaser,157,3,Yes,Yes,"Marauder's Map, Sneakoscope, Time-Turner",93,46,4
Seamus Patil,Slytherin,7,"11 inches, holly, phoenix feather core",Cat,Poor,Poor,Outstanding,29,,-65,2,No,Yes,"Sneakoscope, Firebolt",410,37,10
Cedric Malfoy,Gryffindor,6,"9 inches, elm, veela hair core",Dragon,,Exceeds Expectations,Exceeds Expectations,28,,85,2,Yes,Yes,Invisibility Cloak,209,71,6
,Slytherin,3,"9 inches, elm, veela hair core",Dragon,Poor,Exceeds Expectations,Acceptable,11,Keeper,161,5,No,Yes,"Firebolt, Marauder's Map",170,99,9
ParKvati Bones,Gryffindor,7,"9 inches, elm, veela hair core",,Poor,Outstanding,Poor,23,,80,3,No,,Time-Turner,300,32,8
George Spinnet,Gryffindor,4,"12 inches, yew, unicorn hair core",Muggle Born,Poor,Exceeds Expectations,Exceeds Expectations,9,Keeper,-97,2,Yes,No,"Marauder's Map, Sneakoscope",3,34,3
Ginny Johnson,Hufflepuff,5,"9 inches, elm, veela hair core",Dragon,Poor,Exceeds Expectations,Outstanding,29,Chaser,62,1,Yes,No,"Invisibility Cloak, Sneakoscope, Extendable Ears",429,63,6
Pansy Thomas,Gryffindor,4,"11 inches, holly, phoenix feather core",,Acceptable,Acceptable,Outstanding,10,,-37,4,No,,"Marauder's Map, Time-Turner, Invisibility Cloak",425,40,2
Blaise Patil,Hufflepuff,5,"12 inches, yew, unicorn hair core",Toad,,Acceptable,Outstanding,16,Keeper,64,5,No,,Invisibility Cloak,478,48,4
Lavender Potter,Hufflepuff,5,"10 inches, oak, dragon heartstring core",Toad,Acceptable,Acceptable,Exceeds Expectations,16,Seeker,137,1,No,No,"Firebolt, Sneakoscope, Marauder's Map",364,37,3
George Boot,Slytherin,3,"12 inches, yew, unicorn hair core",Toad,Poor,Acceptable,Outstanding,21,Seeker,-8,3,Yes,No,"Invisibility Cloak, Extendable Ears, Time-Turner",472,85,4
Fred Bell,Gryffindor,4,"9 inches, elm, veela hair core",Cat,Acceptable,Outstanding,Poor,29,Chaser,23,2,Yes,No,"Sneakoscope, Firebolt, Time-Turner",450,30,2
Neville Longbottom,Gryffindor,7,"10 inches, oak, dragon heartstring core",Muggle Born,Poor,Acceptable,Exceeds Expectations,11,,170,2,No,No,"Time-Turner, Firebolt",443,31,10
Hermione Spinnet,Ravenclaw,5,"12 inches, yew, unicorn hair core",,Outstanding,Outstanding,Poor,6,Chaser,185,2,No,No,Time-Turner,409,66,9
Harry Thomas,,6,"9 inches, elm, veela hair core",Cat,Exceeds Expectations,Poor,Outstanding,21,Chaser,66,4,No,No,"Marauder's Map, Sneakoscope",369,38,8
Padma Malfoy,Ravenclaw,5,"11 inches, holly, phoenix feather core",Toad,Poor,Poor,Outstanding,20,,107,0,Yes,,Time-Turner,275,50,7
Angelina Granger,Gryffindor,1,"11 inches, holly, phoenix feather core",Dragon,Outstanding,Outstanding,Poor,25,,30,3,No,No,Invisibility Cloak,25,96,10
Cho Malfoy,Ravenclaw,1,"9 inches, elm, veela hair core",Muggle Born,Acceptable,Acceptable,Poor,21,Keeper,50,0,No,,"Time-Turner, Extendable Ears",390,79,4
,Gryffindor,2,"10 inches, oak, dragon heartstring core",Cat,Outstanding,Outstanding,Exceeds Expectations,7,Beater,106,2,No,No,"Sneakoscope, Extendable Ears, Firebolt",59,76,10
Katie Potter,Slytherin,6,"9 inches, elm, veela hair core",Toad,Outstanding,Acceptable,Poor,22,Chaser,49,0,No,Yes,Extendable Ears,87,79,7
,Hufflepuff,6,"9 inches, elm, veela hair core",Toad,Acceptable,Outstanding,Exceeds Expectations,18,Seeker,147,1,No,Yes,Invisibility Cloak,249,99,5
Fred Potter,Hufflepuff,7,"11 inches, holly, phoenix feather core",Owl,Exceeds Expectations,Acceptable,Outstanding,6,Chaser,-93,2,No,No,"Time-Turner, Firebolt, Marauder's Map",205,46,10
,Ravenclaw,6,"12 inches, yew, unicorn hair core",Cat,,Acceptable,Outstanding,27,Beater,1,3,No,,"Extendable Ears, Time-Turner",299,57,4
Hermione Diggory,,7,"11 inches, holly, phoenix feather core",Muggle Born,Outstanding,Exceeds Expectations,Exceeds Expectations,9,Keeper,-77,4,No,Yes,"Invisibility Cloak, Firebolt",312,88,5
Padma Parkinson,Gryffindor,6,"10 inches, oak, dragon heartstring core",Toad,Poor,Acceptable,Acceptable,19,Beater,-82,3,Yes,Yes,"Firebolt, Extendable Ears",116,49,9
,Ravenclaw,1,"9 inches, elm, veela hair core",Cat,Exceeds Expectations,Outstanding,Exceeds Expectations,6,Seeker,159,1,Yes,Yes,Marauder's Map,451,33,10
George Johnson,Ravenclaw,4,"11 inches, holly, phoenix feather core",Muggle Born,Acceptable,Poor,Outstanding,27,Chaser,-42,4,No,Yes,Time-Turner,385,91,3
Blaise Zabini,Slytherin,5,"9 inches, elm, veela hair core",Dragon,Exceeds Expectations,Poor,Poor,9,Keeper,145,3,No,Yes,Extendable Ears,333,71,1
Terry Johnson,Gryffindor,6,"12 inches, yew, unicorn hair core",Cat,Exceeds Expectations,Poor,Exceeds Expectations,29,Beater,-88,3,Yes,No,Firebolt,317,85,5
Alicia Zabini,Ravenclaw,5,"9 inches, elm, veela hair core",Owl,,Outstanding,Poor,26,Beater,100,0,Yes,Yes,Extendable Ears,206,33,0
,Hufflepuff,4,"12 inches, yew, unicorn hair core",Muggle Born,Acceptable,Exceeds Expectations,Poor,11,Beater,59,3,No,No,"Marauder's Map, Invisibility Cloak, Extendable Ears",137,64,9
,Hufflepuff,3,"9 inches, elm, veela hair core",Toad,Exceeds Expectations,Outstanding,Outstanding,11,Beater,-24,5,No,,"Time-Turner, Invisibility Cloak, Extendable Ears",194,69,1
,Gryffindor,1,"11 inches, holly, phoenix feather core",Cat,Exceeds Expectations,Acceptable,Acceptable,26,Beate_r,-42,3,No,,"Invisibility Cloak, Firebolt",303,67,5
Dean Spinnet,Hufflepuff,2,"11 inches, holly, phoenix feather core",Toad,Exceeds Expectations,Exceeds Expectations,Exceeds Expectations,27,Seeker,62,4,Yes,No,Sneakoscope,216,98,7
Parvati Parkinson,Gryffindor,3,"12 inches, yew, unicorn hair core",Muggle Born,Outstanding,Poor,Poor,18,Beater,79,1,Yes,Yes,Sneakoscope,133,31,1
Blaise Patil,,7,"9 inches, elm, veela hair core",Cat,Poor,Poor,Outstanding,11,Chaser,15,1,Yes,Yes,Sneakoscope,328,38,3
,Gryffindor,1,"12 inches, yew, unicorn hair core",Cat,,Acceptable,Poor,7,Beater,185,4,No,Yes,"Marauder's Map, Extendable Ears, Firebolt",484,76,0
,Slytherin,4,"11 inches, holly, phoenix feather core",,Exceeds Expectations,Poor,Exceeds Expectations,12,Seeker,-32,3,Yes,Yes,Extendable Ears,46,75,7
Fred FinnigZan,Ravenclaw,4,"10 inches, oak, dragon heartstring core",,Poor,Acceptable,Outstanding,22,See<ker,53,2,No,Yes,"Extendable Ears, Invisibility Cloak, Sneakoscope",483,77,4
Susan Patil,Slytherin,2,"11 inches, holly, phoenix feather core",Dragon,Outstanding,Poor,Acceptable,16,Keeper,-35,4,Yes,No,"Firebolt, Sneakoscope, Invisibility Cloak",449,67,3
Dean Granger,Ravenclaw,7,"9 inches, elm, veela hair core",,Poor,Acceptable,Acceptable,10,Keeper,63,3,No,,Sneakoscope,270,88,1
,Hufflepuff,7,"10 inches, oak, dragon heartstring core",Dragon,Acceptable,Outstanding,Acceptable,29,Chaser,-71,3,No,Yes,"Extendable Ears, Sneakoscope, Time-Turner",169,98,1
,,4,"11 inches, holly, phoenix feather core",Cat,,Acceptable,Poor,10,Beater,113,5,No,,"Extendable Ears, Marauder's Map, Invisibility Cloak",150,37,4
,Ravenclaw,5,"10 inches, oak, dragon heartstring core",Dragon,Exceeds Expectations,Outstanding,Acceptable,23,Seeker,-17,2,No,Yes,Sneakoscope,54,88,6
Terry Lovegood,Gryffindor,2,"9 inches, elm, veela hair core",Muggle Born,Acceptable,Exceeds Expectations,Poor,8,Keeper,-72,5,Yes,,Invisibility Cloak,167,38,4
Katie Boot,Gryffindor,6,"11 inches, holly, phoenix feather core",Owl,Acceptable,Acceptable,Exceeds Expectations,11,,92,0,Yes,No,Marauder's Map,156,100,9
Fred Brown,Hufflepuff,6,"9 inches, elm, veela hair core",,Outstanding,Acceptable,Exceeds Expectations,10,Keeper,166,0,Yes,Yes,"Extendable Ears, Time-Turner",58,73,3
Dean Bell,Hufflepuff,6,"10 inches, oak, dragon heartstring core",,,Acceptable,Acceptable,29,Beater,-95,1,No,No,"Firebolt, Extendable Ears, Marauder's Map",409,63,1
Dean Diggory,Ravenclaw,5,"12 inches, yew, unicorn hair core",Owl,Outstanding,Outstanding,Outstanding,28,Seeker,39,3,No,No,"Firebolt, Marauder's Map, Invisibility Cloak",427,93,0
,Slytherin,5,"12 inches, yew, unicorn hair core",Muggle Born,Poor,Acceptable,Exceeds Expectations,9,Beater,-69,0,Yes,No,"Firebolt, Invisibility Cloak",464,88,8
Neville Spinnet,Gryffindor,7,"10 inches, oak, dragon heartstring core",Cat,Acceptable,Outstanding,Poor,30,Beater,158,5,Yes,Yes,Marauder's Map,434,82,4
Herxmione Diggory,Slytherin,5,"12 inches, yew, unicorn hair core",Dragon,,Exceeds Expectations,Poor,18,Beater,88,2,No,Yes,"Sneakoscope, Extendable Ears",180,68,8
,Gryffindor,5,"11 inches, holly, phoenix feather core",,Poor,Acceptable,Acceptable,16,Keeper,-8,3,No,Yes,Time-Turner,239,47,3
Cedric Brown,Gryffindor,6,"11 inches, holly, phoenix feather core",Muggle Born,Acceptable,Acceptable,Exceeds Expectations,23,Chaser,-38,0,Yes,Yes,"Invisibility Cloak, Firebolt, Time-Turner",485,81,8
Blaise Bell,Slytherin,1,"11 inches, holly, phoenix feather core",Muggle Born,Poor,Poor,Acceptable,30,Beater,109,5,Yes,No,Firebolt,474,82,8
,Ravenclaw,7,"9 inches, elm, veela hair core",Muggle Born,Exceeds Expectations,Outstanding,Outstanding,27,,78,5,No,No,"Sneakoscope, Extendable Ears, Marauder's Map",118,80,8
Cho Thomas,Slytherin,6,"9 inches, elm, veela hair core",Owl,Poor,Acceptable,Poor,25,Chaser,94,3,Yes,No,"Invisibility Cloak, Time-Turner, Firebolt",4,37,6
Susan Potter,Slytherin,2,"9 inches, elm, veela hair core",,Acceptable,Poor,Exceeds Expectations,5,Beater,57,2,Yes,Yes,"Extendable Ears, Firebolt",307,70,4
Dean Potter,Slytherin,3,"12 inches, yew, unicorn hair core",Dragon,Outstanding,Poor,Poor,24,Seeker,178,4,Yes,No,Marauder's Map,354,60,1
Katie Longbottom,Hufflepuff,3,"11 inches, holly, phoenix feather core",Muggle Born,,Exceeds Expectations,Poor,16,Seeke\r,26,5,Yes,,"Marauder's Map, Extendable Ears",238,81,10
,Gryffindor,5,"10 inches, oak, dragon heartstring core",Muggle Born,Outstanding,Exceeds Expectations,Poor,20,,120,3,Yes,Yes,Firebolt,322,28,7
