Student Name,House,Year,Wand Type,Pet,Potions Grade,Defense Against the Dark Arts Grade,Transfiguration Grade,Spells Learned,Quidditch Position,Points Earned for House,Detentions,Participation in Dueling Club,Triwizard Tournament Involvement,Items Owned,Knuts Spent in Hogsmeade,Attendance at Classes,Magical Accidents
,Slytherin,4,"10 inches, oak, dragon heartstring core",Owl,Outstanding,Poor,Exceeds Expectations,20,"Seek""er",-47,2,No,Yes,Sneakoscope,484,42,8
Terry ThomaNs,Gryffindor,6,"10 inches, oak, dragon heartstring core",Cat,Poor,Exceeds Expectations,Exceeds Expectations,10,,170,1,No,Yes,Firebolt,251,83,3
Fred Johnson,Gryffindor,5,"10 inches, oak, dragon heartstring core",Owl,Acceptable,Outstanding,Poor,9,Keeper,56,2,No,No,Sneakoscope,173,67,8
Ginny Malfoyf,Slytherin,1,"10 inches, oak, dragon heartstring core",Owl,Exceeds Expectations,Acceptable,Acceptable,7,Chaser%,-74,4,No,No,"Marauder's Map, Time-Turner",73,46,3
Fred Thomas,Gryffindor,3,"10 inches, oak, dragon heartstring core",Cat,Exceeds Expectations,Poor,Outstanding,10,Chaser,151,0,No,Yes,"Marauder's Map, Invisibility Cloak, Extendable Ears",13,71,0
George Malfoy,Slytherin,5,"11 inches, holly, phoenix feather core",Cat,Poor,Exceeds Expectations,Acceptable,17,Beater,198,2,No,No,"Extendable Ears, Marauder's Map, Invisibility Cloak",498,92,4
Parvati Longbottom,Ravenclaw,4,"12 inches, yew, unicorn hair core",Toad,Poor,Acceptable,Exceeds Expectations,15,Beater,-31,2,No,No,Marauder's Map,336,79,2
George Malfoy,,6,"10 inches, oak, dragon heartstring core",Dragon,Poor,Acceptable,Exceeds Expectations,17,,-92,2,No,No,"Time-Turner, Firebolt, Invisibility Cloak",22,53,2
Alicia Patil,Ravenclaw,1,"10 inches, oak, dragon heartstring core",,Outstanding,Acceptable,Poor,26,"S""eeker",106,0,Yes,No,Marauder's Map,397,87,8
Susan Boot,Gryffindor,3,"11 inches, holly, phoenix feather core",,Poor,Acceptable,Acceptable,27,,-56,2,Yes,Yes,"Time-Turner, Extendable Ears",283,60,10
Parvati Finnigan,Hufflepuff,3,"11 inches, holly, phoenix feather core",Muggle Born,Poor,Acceptable,Outstanding,20,Beater,31,3,No,Yes,"Firebolt, Sneakoscope",109,77,0
Lavender Parkinson,,6,"10 inches, oak, dragon heartstring core",Cat,Exceeds Expectations,Acceptable,Poor,23,Seeker,88,4,No,No,Extendable Ears,474,48,3
Angelina Brown,Hufflepuff,2,"11 inches, holly, phoenix feather core",Dragon,Exceeds Expectations,Poor,Exceeds Expectations,6,Beater,194,1,Yes,No,"Invisibility Cloak, Marauder's Map, Sneakoscope",360,64,6
Cedric Patil,Slytherin,7,"9 inches, elm, veela hair core",Toad,Exceeds Expectations,Acceptable,Outstanding,15,Keeper,-71,3,No,No,"Firebolt, Extendable Ears, Time-Turner",371,64,5
Fred Granger,Hufflepuff,5,"10 inches, oak, dragon heartstring core",,Acceptable,Outstanding,Exceeds Expectations,10,Keeper,-4,0,No,No,"Firebolt, Extendable Ears",19,91,5
Blaise Parkinson,Gryffindor,6,"10 inches, oak, dragon heartstring core",Owl,Acceptable,Poor,Exceeds Expectations,12,Keeper,164,5,No,Yes,Firebolt,429,72,7
Luna Johnson,Ravenclaw,6,"10 inches, oak, dragon heartstring core",Muggle Born,Poor,Exceeds Expectations,Poor,11,Beater,-71,4,No,Yes,"Invisibility Cloak, Sneakoscope, Time-Turner",336,39,3
Angelina Parkinson,Slytherin,7,"11 inches, holly, phoenix feather core",Dragon,Outstanding,Acceptable,Poor,18,,114,4,No,Yes,Invisibility Cloak,123,73,7
Angelina Chang,Ravenclaw,5,"9 inches, elm, veela hair core",Cat,Poor,Acceptable,Poor,16,Beater,52,4,Yes,Yes,"Invisibility Cloak, Extendable Ears",94,70,2
Susan Parkinson,Gryffindor,6,"11 inches, holly, phoenix feather core",Owl,Outstanding,Outstanding,Outstanding,20,,-87,4,No,No,Time-Turner,453,45,4
AngeElina Longbottom,Slytherin,1,"10 inches, oak, dragon heartstring core",Dragon,Outstanding,Acceptable,Outstanding,6,Chaser,-57,5,No,No,"Firebolt, Marauder's Map",101,80,1
Luna Chang,Slytherin,5,"11 inches, holly, phoenix feather core",Toad,Acceptable,Exceeds Expectations,Poor,6,Beater,-91,1,No,No,Firebolt,471,90,10
Alicia Bones,Slytherin,1,"12 inches, yew, unicorn hair core",Dragon,Poor,Acceptable,Exceeds Expectations,20,Keeper,185,5,No,No,Firebolt,299,80,7
Susan Finnigan,Gryffindor,7,"9 inches, elm, veela hair core",,Poor,Outstanding,Outstanding,7,Keepe^r,57,2,No,Yes,Marauder's Map,248,74,8
,Slytherin,1,"9 inches, elm, veela hair core",Cat,Outstanding,Acceptable,Exceeds Expectations,12,Seeker,-36,2,No,Yes,"Time-Turner, Firebolt, Marauder's Map",368,49,3
,Slytherin,3,"9 inches, elm, veela hair core",Owl,Poor,Exceeds Expectations,Acceptable,6,Beater,-91,0,Yes,Yes,"Sneakoscope, Time-Turner",495,63,1
Draco Chang,Slytherin,4,"9 inches, elm, veela hair core",Dragon,Poor,Acceptable,Poor,25,Beater,145,2,No,Yes,"Firebolt, Sneakoscope",243,46,6
,Slytherin,2,"10 inches, oak, dragon heartstring core",Owl,Acceptable,Outstanding,Acceptable,16,Beater,-14,3,No,Yes,"Time-Turner, Sneakoscope",380,77,8
Katie Zabini,Ravenclaw,1,"9 inches, elm, veela hair core",Cat,Poor,Exceeds Expectations,Exceeds Expectations,21,Keeper,-83,2,No,No,"Extendable Ears, Marauder's Map, Time-Turner",476,30,3
Parvati Johnson,Slytherin,3,"10 inches, oak, dragon heartstring core",Owl,Exceeds Expectations,Exceeds Expectations,Acceptable,24,Chaser,0,0,No,Yes,"Sneakoscope, Marauder's Map, Time-Turner",263,48,10
,Ravenclaw,5,"12 inches, yew, unicorn hair core",Cat,Acceptable,Exceeds Expectations,Acceptable,26,Keeper,18,1,No,Yes,"Time-Turner, Marauder's Map",81,25,8
Blaise Boot,Slytherin,6,"12 inches, yew, unicorn hair core",Cat,Outstanding,Exceeds Expectations,Outstanding,7,Seeker,52,1,Yes,Yes,"Invisibility Cloak, Extendable Ears, Marauder's Map",98,71,8
Cho Diggory,Ravenclaw,5,"12 inches, yew, unicorn hair core",Owl,Acceptable,Exceeds Expectations,Outstanding,19,,10,0,No,Yes,"Extendable Ears, Marauder's Map",142,39,9
Ron Granger,Gryffindor,1,"11 inches, holly, phoenix feather core",Owl,Poor,Acceptable,Acceptable,17,Keeper,77,2,No,No,Marauder's Map,0,30,1
Alicia Bones,,4,"11 inches, holly, phoenix feather core",Dragon,Outstanding,Acceptable,Poor,13,,44,4,No,No,"Marauder's Map, Invisibility Cloak, Extendable Ears",265,34,2
Angelina Parkinson,Ravenclaw,7,"11 inches, holly, phoenix feather core",Toad,Acceptable,Poor,Exceeds Expectations,16,Seeker,181,4,No,No,"Extendable Ears, Time-Turner",390,32,8
Blaise Boot,Hufflepuff,7,"10 inches, oak, dragon heartstring core",,Acceptable,Poor,Exceeds Expectations,13,Chaser,66,4,Yes,No,"Time-Turner, Firebolt",220,99,1
Luna Lovegood,Hufflepuff,5,"9 inches, elm, veela hair core",,Exceeds Expectations,Acceptable,Outstanding,15,,26,0,No,No,Firebolt,360,97,10
George Chang,Slytherin,7,"12 inches, yew, unicorn hair core",Toad,Outstanding,Exceeds Expectations,Poor,8,Chaser,52,3,No,No,"Marauder's Map, Firebolt, Extendable Ears",178,59,3
Susan Spinnet,,6,"12 inches, yew, unicorn hair core",Dragon,Acceptable,Exceeds Expectations,Outstanding,15,Beater,-49,4,Yes,Yes,"Firebolt, Time-Turner",238,25,8
Blaise Thomas,Slytherin,5,"9 inches, elm, veela hair core",Owl,Acceptable,Poor,Poor,22,Beater,-81,5,Yes,No,"Firebolt, Marauder's Map, Sneakoscope",86,70,7
Draco Thomas,Hufflepuff,2,"12 inches, yew, unicorn hair core",Cat,Outstanding,Acceptable,Acceptable,18,Chaser,14,2,Yes,No,"Marauder's Map, Sneakoscope, Time-Turner",363,74,9
Katie Bones,Hufflepuff,3,"10 inches, oak, dragon heartstring core",Cat,Outstanding,Outstanding,Exceeds Expectations,24,Keeper,162,0,No,No,"Sneakoscope, Invisibility Cloak",426,48,2
Katie Bell,Slytherin,4,"10 inches, oak, dragon heartstring core",,Poor,Poor,Outstanding,22,Beater,126,3,Yes,Yes,Extendable Ears,230,67,5
Parvati Johnson,Hufflepuff,2,"12 inches, yew, unicorn hair core",,Exceeds Expectations,Exceeds Expectations,Outstanding,5,Beater,-71,2,Yes,No,"Sneakoscope, Extendable Ears",39,78,3
Terry Bones,,7,"11 inches, holly, phoenix feather core",Toad,Exceeds Expectations,Exceeds Expectations,Acceptable,27,Chaser,145,2,Yes,Yes,Sneakoscope,304,36,3
Neville Johnson,Gryffindor,1,"12 inches, yew, unicorn hair core",Cat,Exceeds Expectations,Poor,Acceptable,29,Beater,111,0,No,No,Time-Turner,473,57,1
Susan Boot,Slytherin,1,"9 inches, elm, veela hair core",Dragon,,Poor,Acceptable,21,,157,2,Yes,Yes,Sneakoscope,226,41,6
,Slytherin,2,"10 inches, oak, dragon heartstring core",Dragon,Poor,Poor,Exceeds Expectations,29,,135,5,No,No,Time-Turner,89,39,0
Lavender Zabini,,6,"10 inches, oak, dragon heartstring core",Cat,Exceeds Expectations,Acceptable,Outstanding,5,Seeker,69,4,Yes,Yes,Time-Turner,276,43,8
Cedric Bell,Ravenclaw,7,"12 inches, yew, unicorn hair core",Dragon,Exceeds Expectations,Acceptable,Acceptable,18,Beater,125,2,Yes,No,Extendable Ears,245,65,2
Seamus Bones,Hufflepuff,6,"11 inches, holly, phoenix feather core",,Exceeds Expectations,Acceptable,Outstanding,18,Beater,182,2,No,,"Marauder's Map, Sneakoscope, Time-Turner",458,94,2
DeanX Weasley,Gryffindor,4,"10 inches, oak, dragon heartstring core",Muggle Born,Exceeds Expectations,Outstanding,Outstanding,24,,-76,1,No,No,"Invisibility Cloak, Firebolt, Sneakoscope",191,90,10
Seamus Finnigan,Ravenclaw,6,"10 inches, oak, dragon heartstring core",Dragon,Poor,Acceptable,Poor,23,Seeker,16,0,No,Yes,"Extendable Ears, Firebolt",34,59,5
Cho Weasley,Hufflepuff,5,"12 inches, yew, unicorn hair core",,Outstanding,Outstanding,Exceeds Expectations,18,,-90,4,No,No,"Firebolt, Time-Turner, Marauder's Map",20,62,7
Ron Granger,Ravenclaw,6,"9 inches, elm, veela hair core",Muggle Born,Acceptable,Outstanding,Poor,5,Chaser$,181,5,No,Yes,"Invisibility Cloak, Sneakoscope",479,84,2
George Weasley,Gryffindor,2,"12 inches, yew, unicorn hair core",Dragon,Outstanding,Acceptable,Exceeds Expectations,13,Beater,-6,5,Yes,Yes,"Firebolt, Invisibility Cloak",423,68,6
Alicia Bones,Hufflepuff,5,"10 inches, oak, dragon heartstring core",Owl,Acceptable,Exceeds Expectations,Exceeds Expectations,23,,41,2,Yes,No,"Invisibility Cloak, Firebolt, Time-Turner",302,65,5
Pansy Lovegood,Hufflepuff,5,"10 inches, oak, dragon heartstring core",Dragon,Acceptable,Poor,Outstanding,15,,192,4,Yes,No,"Extendable Ears, Firebolt",468,48,0
Blaise Lovegood,Gryffindor,1,"12 inches, yew, unicorn hair core",Toad,Poor,Poor,Poor,23,Chaser,185,4,No,Yes,Time-Turner,45,32,7
Seamus Diggory,Hufflepuff,3,"10 inches, oak, dragon heartstring core",Owl,Poor,Acceptable,Poor,20,Chaser,18,1,No,Yes,Time-Turner,252,56,8
Pansy Spinnet,GRYFFINDOR,2,"11 inches, holly, phoenix feather core",Cat,Acceptable,Outstanding,Outstanding,30,Keepe&r,19,4,Yes,No,"Invisibility Cloak, Extendable Ears",242,55,2
,Ravenclaw,3,"10 inches, oak, dragon heartstring core",Owl,Poor,Exceeds Expectations,Exceeds Expectations,22,Beater,195,3,No,Yes,"Time-Turner, Extendable Ears",493,61,3
Ginny Chang,Gryffindor,1,"11 inches, holly, phoenix feather core",Owl,Acceptable,Poor,Exceeds Expectations,28,Seeker,28,3,Yes,Yes,"Sneakoscope, Marauder's Map, Firebolt",205,70,6
Ron Potter,Ravenclaw,2,"10 inches, oak, dragon heartstring core",,Acceptable,Exceeds Expectations,Acceptable,14,Beater,-31,0,No,No,"Firebolt, Sneakoscope, Extendable Ears",358,36,4
,Hufflepuff,1,"10 inches, oak, dragon heartstring core",Dragon,Poor,Acceptable,Acceptable,5,Keeper,61,2,Yes,No,Sneakoscope,495,79,10
Seamus Finnigan,Hufflepuff,7,"9 inches, elm, veela hair core",Toad,Acceptable,Exceeds Expectations,Poor,22,Chaser,184,0,Yes,Yes,"Invisibility Cloak, Marauder's Map",487,29,5
Pansy Boot,Ravenclaw,2,"10 inches, oak, dragon heartstring core",,Acceptable,Outstanding,Acceptable,22,,34,4,Yes,No,Firebolt,152,34,3
Dean Finnigan,Slytherin,4,"12 inches, yew, unicorn hair core",Muggle Born,Poor,Exceeds Expectations,Acceptable,13,Chaser,33,5,No,No,Time-Turner,63,78,5
Cedric Patil,Gryffindor,6,"12 inches, yew, unicorn hair core",,Poor,Acceptable,Acceptable,26,Keeper,109,4,No,Yes,Extendable Ears,16,94,3
Terry Malfoy,,5,"9 inches, elm, veela hair core",,Poor,Acceptable,Exceeds Expectations,5,Chaser,75,0,Yes,No,"Firebolt, Extendable Ears",93,54,8
Parvati Granger,GRYFFINDOR,5,"10 inches, oak, dragon heartstring core",Owl,Exceeds Expectations,Poor,Poor,26,Beater,164,5,No,Yes,Extendable Ears,468,64,0
Pansy Granger,Hufflepuff,1,"10 inches, oak, dragon heartstring core",,Exceeds Expectations,Exceeds Expectations,Exceeds Expectations,18,Beater,-74,5,Yes,No,"Extendable Ears, Firebolt, Invisibility Cloak",87,81,7
Hermione Granger,Hufflepuff,1,"10 inches, oak, dragon heartstring core",,Poor,Poor,Outstanding,13,Chaser,78,1,No,Yes,"Sneakoscope, Invisibility Cloak, Time-Turner",413,51,0
Ron Patil,Slytherin,4,"9 inches, elm, veela hair core",Muggle Born,Acceptable,Acceptable,Poor,17,Chaser,126,5,Yes,Yes,"Sneakoscope, Extendable Ears, Time-Turner",229,58,0
Ginny Granger,Hufflepuff,3,"10 inches, oak, dragon heartstring core",Muggle Born,,Poor,Acceptable,18,Se|eker,-32,2,No,No,"Time-Turner, Sneakoscope",286,44,3
Parvati Zabini,Gryffindor,2,"12 inches, yew, unicorn hair core",Owl,Exceeds Expectations,Acceptable,Poor,14,Keeper,34,4,No,Yes,"Time-Turner, Invisibility Cloak, Sneakoscope",55,75,2
Neville Potter,Slytherin,2,"11 inches, holly, phoenix feather core",Cat,Poor,Outstanding,Poor,28,Seeker,111,5,Yes,No,Sneakoscope,401,67,1
,Hufflepuff,2,"12 inches, yew, unicorn hair core",Cat,Poor,Acceptable,Poor,18,Beater,190,5,Yes,No,"Sneakoscope, Extendable Ears, Time-Turner",251,48,4
Seamus Malfoy,Ravenclaw,2,"10 inches, oak, dragon heartstring core",,Exceeds Expectations,Poor,Poor,11,Keeper,153,5,No,Yes,Firebolt,408,82,7
Susan Longbottom,Gryffindor,4,"12 inches, yew, unicorn hair core",Toad,Exceeds Expectations,Exceeds Expectations,Acceptable,19,Keeper,-16,2,Yes,Yes,"Time-Turner, Extendable Ears, Invisibility Cloak",476,44,2
Seamus Parkinson,Ravenclaw,7,"12 inches, yew, unicorn hair core",Muggle Born,Acceptable,Acceptable,Outstanding,30,Keeper,109,4,No,Yes,"Marauder's Map, Sneakoscope, Invisibility Cloak",80,53,6
Seamus Zabini,,2,"12 inches, yew, unicorn hair core",,Outstanding,Outstanding,Outstanding,9,Seeker,117,2,Yes,,"Sneakoscope, Marauder's Map",233,82,6
Ron Zabini,Ravenclaw,7,"12 inches, yew, unicorn hair core",Toad,Exceeds Expectations,Poor,Acceptable,20,Chaser,183,1,Yes,No,"Time-Turner, Invisibility Cloak",146,27,7
Seamus Lovegood,Ravenclaw,3,"9 inches, elm, veela hair core",Dragon,Exceeds Expectations,Exceeds Expectations,Poor,15,Seeker,153,3,Yes,No,Extendable Ears,335,69,2
George Zabini,,7,"9 inches, elm, veela hair core",Muggle Born,Acceptable,Outstanding,Poor,23,Seeker,141,5,No,No,"Time-Turner, Sneakoscope",3,43,9
Katie Chang,Gryffindor,3,"10 inches, oak, dragon heartstring core",Dragon,Outstanding,Poor,Acceptable,30,Chaser,144,5,No,Yes,Invisibility Cloak,226,53,3
Luna Thomas,Gryffindor,5,"10 inches, oak, dragon heartstring core",,Acceptable,Outstanding,Exceeds Expectations,6,Keeper,188,4,No,No,Invisibility Cloak,348,51,8
Luna Finnigan,Ravenclaw,4,"9 inches, elm, veela hair core",Cat,Acceptable,Poor,Poor,29,Chaser,24,5,No,Yes,"Extendable Ears, Firebolt, Invisibility Cloak",423,28,8
Lavender Bell,Slytherin,2,"9 inches, elm, veela hair core",Muggle Born,Exceeds Expectations,Exceeds Expectations,Poor,30,Keeper,-79,0,No,Yes,Sneakoscope,178,29,0
Luna Potter,Ravenclaw,4,"12 inches, yew, unicorn hair core",,Exceeds Expectations,Outstanding,Exceeds Expectations,6,,-79,1,Yes,Yes,"Marauder's Map, Extendable Ears",441,32,3
Lavender Chang,Slytherin,2,"9 inches, elm, veela hair core",Toad,Poor,Exceeds Expectations,Poor,17,,45,2,No,Yes,"Firebolt, Sneakoscope",47,54,4
Neville Finnigan,Hufflepuff,1,"9 inches, elm, veela hair core",,Exceeds Expectations,Acceptable,Poor,21,Seeker,50,5,No,Yes,"Invisibility Cloak, Extendable Ears, Time-Turner",255,90,4
Susan Finnigan,Gryffindor,1,"12 inches, yew, unicorn hair core",,Acceptable,Exceeds Expectations,Outstanding,17,Chaser,180,3,Yes,Yes,"Extendable Ears, Time-Turner, Sneakoscope",301,35,4
Lavender Spinnet,RAVENCLAW,3,"9 inches, elm, veela hair core",Dragon,Exceeds Expectations,Outstanding,Acceptable,12,,-62,4,No,Yes,"Sneakoscope, Marauder's Map",167,90,2
Parvati Weasley,Ravenclaw,3,"11 inches, holly, phoenix feather core",Dragon,Poor,Poor,Exceeds Expectations,26,Seeker,66,0,No,Yes,"Sneakoscope, Time-Turner",9,98,2
Padma Johnson,,5,"9 inches, elm, veela hair core",Cat,Acceptable,Outstanding,Exceeds Expectations,25,Seeker,139,5,Yes,No,"Sneakoscope, Time-Turner",202,47,9
,Ravenclaw,6,"12 inches, yew, unicorn hair core",,Acceptable,Poor,Exceeds Expectations,9,K*eeper,194,5,No,Yes,"Marauder's Map, Invisibility Cloak, Sneakoscope",280,89,4
Fred Zabini,,3,"10 inches, oak, dragon heartstring core",Dragon,Acceptable,Outstanding,Poor,5,Chaser,-57,5,No,Yes,"Sneakoscope, Invisibility Cloak, Firebolt",343,49,0
Neville Weasley,Ravenclaw,4,"12 inches, yew, unicorn hair core",Toad,Exceeds Expectations,Acceptable,Poor,19,Keeper,170,0,No,No,"Marauder's Map, Firebolt, Sneakoscope",95,71,3
Angelina Diggory,Ravenclaw,2,"10 inches, oak, dragon heartstring core",Toad,Poor,Exceeds Expectations,Outstanding,26,,115,2,No,Yes,"Extendable Ears, Marauder's Map, Sneakoscope",34,67,5
Seamus Boot,Slytherin,7,"12 inches, yew, unicorn hair core",Dragon,Exceeds Expectations,Poor,Acceptable,6,Beater,117,1,No,No,Firebolt,103,28,3
Draco Bell,Hufflepuff,2,"11 inches, holly, phoenix feather core",Owl,Acceptable,Outstanding,Poor,29,Keeper,119,2,No,Yes,"Sneakoscope, Marauder's Map",374,49,1
Alicia Diggory,Slytherin,3,"9 inches, elm, veela hair core",Dragon,Exceeds Expectations,Poor,Outstanding,23,Chaser,-52,2,No,Yes,"Sneakoscope, Extendable Ears",85,76,8
Dean Bell,Ravenclaw,7,"9 inches, elm, veela hair core",Toad,Poor,Poor,Exceeds Expectations,17,Seeker,-79,1,Yes,No,"Marauder's Map, Extendable Ears",97,30,3
Cedric Johnson,Slytherin,4,"10 inches, oak, dragon heartstring core",Dragon,Exceeds Expectations,Outstanding,Exceeds Expectations,25,Keeper,8,5,Yes,Yes,Extendable Ears,373,86,6
Angelina Thomas,Ravenclaw,4,"10 inches, oak, dragon heartstring core",Dragon,Outstanding,Poor,Acceptable,27,Chaser,-83,2,No,Yes,"Time-Turner, Firebolt, Extendable Ears",403,47,10
Katie Johnson,Gryffindor,4,"12 inches, yew, unicorn hair core",Muggle Born,Exceeds Expectations,Poor,Exceeds Expectations,26,,-100,4,Yes,Yes,"Invisibility Cloak, Time-Turner",464,44,0
Neville Weasley,,5,"9 inches, elm, veela hair core",Cat,Exceeds Expectations,Exceeds Expectations,Exceeds Expectations,19,Seeke&r,8,2,Yes,No,"Invisibility Cloak, Extendable Ears, Firebolt",396,90,2
Cho Bones,Slytherin,5,"9 inches, elm, veela hair core",Cat,Exceeds Expectations,Exceeds Expectations,Acceptable,21,Seeker,-56,1,No,Yes,"Firebolt, Sneakoscope",151,65,7
Cho Thomas,Ravenclaw,2,"9 inches, elm, veela hair core",,Outstanding,Exceeds Expectations,Acceptable,26,Keeper,109,3,Yes,No,Extendable Ears,53,49,0
Alicia Johnson,Slytherin,7,"11 inches, holly, phoenix feather core",Dragon,Outstanding,Exceeds Expectations,Exceeds Expectations,11,Keeper,-8,1,No,No,"Firebolt, Extendable Ears",234,92,9
Cho Bell,Ravenclaw,2,"11 inches, holly, phoenix feather core",,Outstanding,Poor,Poor,28,,-3,5,Yes,Yes,"Marauder's Map, Time-Turner, Sneakoscope",432,87,6
,Slytherin,1,"12 inches, yew, unicorn hair core",Cat,Outstanding,Outstanding,Outstanding,18,Keeper,28,3,No,Yes,"Firebolt, Marauder's Map",177,72,2
NeBville Chang,Gryffindor,7,"11 inches, holly, phoenix feather core",Cat,Outstanding,Acceptable,Acceptable,27,Beater,-77,3,No,,"Firebolt, Marauder's Map",383,34,1
Parvati Chang,Ravenclaw,5,"10 inches, oak, dragon heartstring core",Owl,Acceptable,Acceptable,Acceptable,21,Chaser,-78,4,Yes,No,"Time-Turner, Extendable Ears, Firebolt",67,73,4
Blaise Patil,Gryffindor,3,"9 inches, elm, veela hair core",Owl,Exceeds Expectations,Outstanding,Acceptable,22,,21,0,No,Yes,"Sneakoscope, Time-Turner",28,91,2
Susan Brown,Gryffindor,6,"11 inches, holly, phoenix feather core",Owl,Poor,Exceeds Expectations,Exceeds Expectations,25,Chaser,172,0,No,Yes,Firebolt,157,51,9
Harry Potter,Gryffindor,1,"9 inches, elm, veela hair core",,Exceeds Expectations,Outstanding,Poor,30,Seeker,-27,5,No,Yes,"Extendable Ears, Sneakoscope, Firebolt",101,67,5
Angelina Brown,Slytherin,7,"12 inches, yew, unicorn hair core",Toad,Outstanding,Outstanding,Acceptable,11,,68,4,No,Yes,"Marauder's Map, Sneakoscope",178,67,5
Parvati Granger,Hufflepuff,5,"11 inches, holly, phoenix feather core",Toad,Poor,Poor,Poor,13,,177,0,Yes,Yes,Extendable Ears,47,42,3
,,3,"11 inches, holly, phoenix feather core",Owl,Acceptable,Poor,Acceptable,11,Seeker,30,2,Yes,Yes,Invisibility Cloak,482,29,7
Padma Brown,Gryffindor,1,"10 inches, oak, dragon heartstring core",Muggle Born,Acceptable,Exceeds Expectations,Acceptable,5,Beater,-76,2,Yes,Yes,Time-Turner,312,35,4
,Hufflepuff,1,"11 inches, holly, phoenix feather core",Owl,Outstanding,Outstanding,Exceeds Expectations,28,,-64,3,Yes,Yes,"Marauder's Map, Time-Turner, Extendable Ears",300,74,2
Fred Longbottom,Gryffindor,2,"12 inches, yew, unicorn hair core",Toad,,Poor,Poor,18,,109,1,Yes,No,"Invisibility Cloak, Extendable Ears, Firebolt",399,61,2
Neville Granger,,2,"12 inches, yew, unicorn hair core",Toad,Exceeds Expectations,Acceptable,Outstanding,30,Chas-er,-51,2,Yes,No,"Marauder's Map, Invisibility Cloak",93,91,10
,Slytherin,3,"11 inches, holly, phoenix feather core",Owl,Poor,Acceptable,Exceeds Expectations,10,Keeper,193,4,No,No,Firebolt,332,68,0
Cedric Lovegood,Gryffindor,1,"10 inches, oak, dragon heartstring core",Toad,Outstanding,Exceeds Expectations,Acceptable,14,Seeker,16,4,Yes,No,"Extendable Ears, Firebolt, Invisibility Cloak",189,77,10
Angelina Granger,Ravenclaw,1,"11 inches, holly, phoenix feather core",Owl,Exceeds Expectations,Acceptable,Outstanding,29,Beater,37,2,Yes,No,"Firebolt, Marauder's Map",260,45,5
Angelina Lovegood,HUFFLEPUFF,2,"10 inches, oak, dragon heartstring core",Owl,Exceeds Expectations,Outstanding,Exceeds Expectations,30,Keeper,102,0,No,Yes,Time-Turner,335,64,9
