Student Name,House,Year,Wand Type,Pet,Potions Grade,Defense Against the Dark Arts Grade,Transfiguration Grade,Spells Learned,Quidditch Position,Points Earned for House,Detentions,Participation in Dueling Club,Triwizard Tournament Involvement,Items Owned,Knuts Spent in Hogsmeade,Attendance at Classes,Magical Accidents
Harry Bonces,Hufflepuff,2,"12 inches, yew, unicorn hair core",Muggle Born,Poor,Poor,Outstanding,16,Keeper,162,1,No,No,"Extendable Ears, Marauder's Map",87,32,6
,Hufflepuff,1,"12 inches, yew, unicorn hair core",Muggle Born,Poor,Poor,Exceeds Expectations,25,Seeker,192,1,No,No,"Firebolt, Invisibility Cloak",161,83,7
Parvati Malfoy,Gryffindor,3,"10 inches, oak, dragon heartstring core",Toad,Exceeds Expectations,Acceptable,Outstanding,5,Keeper,178,4,No,No,Time-Turner,234,68,1
,Ravenclaw,6,"9 inches, elm, veela hair core",Cat,Exceeds Expectations,Poor,Acceptable,21,Beater,-32,4,Yes,Yes,"Time-Turner, Marauder's Map",355,73,7
George Weasley,Gryffindor,1,"10 inches, oak, dragon heartstring core",Toad,Acceptable,Acceptable,Exceeds Expectations,16,Seeker,47,5,No,No,"Extendable Ears, Firebolt",62,75,1
Blaise Longbottom,Slytherin,7,"9 inches, elm, veela hair core",,Acceptable,Outstanding,Acceptable,30,Beater,104,0,No,No,"Sneakoscope, Firebolt",74,72,7
Fred Thomas,Hufflepuff,6,"10 inches, oak, dragon heartstring core",Owl,Poor,Exceeds Expectations,Poor,18,Keeper,51,2,Yes,No,"Extendable Ears, Firebolt, Marauder's Map",473,76,10
Katie Spinnet,Gryffindor,4,"10 inches, oak, dragon heartstring core",Dragon,Exceeds Expectations,Exceeds Expectations,Exceeds Expectations,29,Kee@per,132,2,No,Yes,"Sneakoscope, Firebolt",352,39,2
,Ravenclaw,5,"10 inches, oak, dragon heartstring core",Muggle Born,Exceeds Expectations,Poor,Outstanding,9,Chaser,-67,5,Yes,,"Time-Turner, Extendable Ears",452,45,1
Ginny Thomas,Ravenclaw,7,"10 inches, oak, dragon heartstring core",Cat,Outstanding,Exceeds Expectations,Exceeds Expectations,14,Beater,-15,0,Yes,No,"Extendable Ears, Firebolt, Sneakoscope",372,39,1
Cedric Bell,Slytherin,6,"10 inches, oak, dragon heartstring core",Muggle Born,Exceeds Expectations,Poor,Acceptable,27,Beater,123,3,No,,Time-Turner,324,66,9
Dean Bell,Hufflepuff,5,"9 inches, elm, veela hair core",Cat,Poor,Outstanding,Poor,16,Seeker,86,2,Yes,No,Marauder's Map,460,97,4
Cedric Zabini,Hufflepuff,4,"12 inches, yew, unicorn hair core",Owl,Acceptable,Outstanding,Outstanding,7,Seeker,-97,3,Yes,No,"Time-Turner, Extendable Ears, Firebolt",328,81,3
Hermione Granger,Ravenclaw,4,"10 inches, oak, dragon heartstring core",Owl,Exceeds Expectations,Acceptable,Poor,6,Seeker,-10,5,Yes,No,"Extendable Ears, Time-Turner",163,83,3
George Lovegood,Ravenclaw,2,"10 inches, oak, dragon heartstring core",,Acceptable,Outstanding,Exceeds Expectations,13,,-8,3,Yes,Yes,"Extendable Ears, Sneakoscope, Firebolt",110,92,7
Blaise Diggory,Gryffindor,4,"12 inches, yew, unicorn hair core",Dragon,Outstanding,Acceptable,Poor,15,Keeper,28,5,Yes,No,"Firebolt, Extendable Ears, Marauder's Map",470,45,8
,Hufflepuff,7,"10 inches, oak, dragon heartstring core",,,Poor,Exceeds Expectations,5,Chaser,162,5,No,No,Marauder's Map,415,52,9
,Hufflepuff,5,"10 inches, oak, dragon heartstring core",Owl,Acceptable,Acceptable,Acceptable,18,Keeper,24,0,No,No,"Marauder's Map, Extendable Ears",288,48,5
Seamus RThomas,Gryffindor,2,"12 inches, yew, unicorn hair core",Muggle Born,Poor,Outstanding,Exceeds Expectations,25,Seeker,147,2,No,No,"Extendable Ears, Time-Turner, Firebolt",267,36,0
Cedric Boot,HUFFLEPUFF,5,"9 inches, elm, veela hair core",Owl,Poor,Poor,Poor,15,Keeper,8,3,No,Yes,"Firebolt, Marauder's Map, Extendable Ears",378,90,0
Lavender Thomas,Ravenclaw,2,"12 inches, yew, unicorn hair core",,Outstanding,Exceeds Expectations,Poor,28,Chaser,182,3,Yes,No,"Time-Turner, Extendable Ears",471,35,4
Fred Zabini,Hufflepuff,7,"12 inches, yew, unicorn hair core",Owl,Poor,Poor,Outstanding,12,Chaser,88,1,Yes,No,"Marauder's Map, Sneakoscope",362,44,10
Lavender Boot,RAVENCLAW,2,"11 inches, holly, phoenix feather core",Dragon,Outstanding,Exceeds Expectations,Poor,23,Seeker,84,2,Yes,No,"Invisibility Cloak, Marauder's Map, Sneakoscope",441,55,9
Dean Boot,Slytherin,7,"12 inches, yew, unicorn hair core",Toad,Acceptable,Outstanding,Acceptable,22,,188,2,Yes,,"Sneakoscope, Extendable Ears, Marauder's Map",314,42,1
Cho Chang,,5,"11 inches, holly, phoenix feather core",Toad,Outstanding,Outstanding,Acceptable,5,,131,4,No,Yes,Sneakoscope,51,69,10
Katie Patil,GRYFFINDOR,1,"10 inches, oak, dragon heartstring core",Toad,Poor,Exceeds Expectations,Outstanding,28,Ke-eper,-64,3,Yes,No,Time-Turner,94,56,3
Alicia FinHnigan,Gryffindor,5,"11 inches, holly, phoenix feather core",Cat,Poor,Outstanding,Exceeds Expectations,19,Seek%er,23,5,Yes,No,Invisibility Cloak,305,75,8
George JohnNson,Hufflepuff,2,"11 inches, holly, phoenix feather core",Owl,Exceeds Expectations,Exceeds Expectations,Exceeds Expectations,17,Chaser,105,3,No,No,"Firebolt, Sneakoscope",206,29,10
,Hufflepuff,5,"9 inches, elm, veela hair core",Toad,Poor,Poor,Poor,14,Seeker,42,0,Yes,No,"Sneakoscope, Time-Turner",455,55,9
Terry Spinnet,Slytherin,1,"11 inches, holly, phoenix feather core",Toad,Poor,Poor,Poor,24,Seeker,153,1,Yes,No,"Sneakoscope, Extendable Ears, Marauder's Map",14,39,0
Ginny SpiOnnet,GRYFFINDOR,2,"9 inches, elm, veela hair core",Toad,Exceeds Expectations,Poor,Acceptable,19,"Keeper,",-70,4,No,Yes,Time-Turner,321,25,10
Dean Spinnet,Ravenclaw,4,"10 inches, oak, dragon heartstring core",Toad,Outstanding,Acceptable,Poor,15,Cha.ser,120,5,No,Yes,"Invisibility Cloak, Time-Turner, Firebolt",265,50,4
DLean Johnson,Ravenclaw,3,"9 inches, elm, veela hair core",Owl,Outstanding,Acceptable,Poor,29,Seeker,20,1,No,No,"Invisibility Cloak, Extendable Ears, Firebolt",389,68,4
Cho Potter,GRYFFINDOR,3,"12 inches, yew, unicorn hair core",Owl,Acceptable,Poor,Outstanding,15,Kee!per,-9,0,Yes,Yes,Time-Turner,336,84,8
Drzaco Bones,Hufflepuff,6,"9 inches, elm, veela hair core",Owl,Poor,Acceptable,Exceeds Expectations,26,Beater,160,1,No,Yes,"Extendable Ears, Firebolt, Marauder's Map",493,94,0
Cho Weasley,Hufflepuff,2,"11 inches, holly, phoenix feather core",,Poor,Poor,Acceptable,25,Chaser,-16,1,No,Yes,"Extendable Ears, Invisibility Cloak",153,75,1
HermioLne Patil,HUFFLEPUFF,2,"11 inches, holly, phoenix feather core",Muggle Born,Acceptable,Poor,Acceptable,7,Chaser,180,5,No,No,"Firebolt, Extendable Ears",232,74,8
,Ravenclaw,4,"11 inches, holly, phoenix feather core",Muggle Born,Exceeds Expectations,Outstanding,Outstanding,26,Chaser,-60,2,No,Yes,"Marauder's Map, Time-Turner, Extendable Ears",43,88,4
LavEender Bones,Ravenclaw,3,"9 inches, elm, veela hair core",,Outstanding,Acceptable,Poor,13,Beater,-9,3,Yes,No,"Time-Turner, Sneakoscope",271,52,3
Luna Weasley,Hufflepuff,2,"10 inches, oak, dragon heartstring core",,Acceptable,Outstanding,Poor,18,Beater,-98,4,No,Yes,"Sneakoscope, Time-Turner, Marauder's Map",228,86,10
Fred Finnigan,Ravenclaw,7,"9 inches, elm, veela hair core",Cat,Poor,Exceeds Expectations,Acceptable,28,,35,2,Yes,No,"Marauder's Map, Firebolt, Extendable Ears",459,34,2
Fred Spinnet,Hufflepuff,7,"12 inches, yew, unicorn hair core",Owl,Acceptable,Poor,Acceptable,10,,-2,4,Yes,Yes,"Time-Turner, Invisibility Cloak",293,68,3
Luna Potter,Gryffindor,6,"11 inches, holly, phoenix feather core",Cat,Exceeds Expectations,Acceptable,Exceeds Expectations,28,See|ker,69,4,No,No,"Extendable Ears, Firebolt, Marauder's Map",301,77,9
Katie Weasley,Ravenclaw,2,"11 inches, holly, phoenix feather core",Owl,Acceptable,Acceptable,Acceptable,15,,-76,5,No,No,"Marauder's Map, Time-Turner",16,69,4
Lavender Boot,Slytherin,5,"9 inches, elm, veela hair core",Cat,Poor,Poor,Outstanding,24,Chaser,-53,2,No,No,"Sneakoscope, Invisibility Cloak, Time-Turner",85,43,2
,Slytherin,3,"12 inches, yew, unicorn hair core",Dragon,Outstanding,Exceeds Expectations,Poor,13,Bea)ter,-72,1,No,,"Time-Turner, Sneakoscope",360,75,9
Luna Longbottom,SLYTHERIN,4,"11 inches, holly, phoenix feather core",Cat,Exceeds Expectations,Acceptable,Exceeds Expectations,10,B^eater,89,3,Yes,Yes,Sneakoscope,352,49,5
,Hufflepuff,6,"12 inches, yew, unicorn hair core",Cat,Poor,Exceeds Expectations,Outstanding,14,Seeker,23,1,No,Yes,"Extendable Ears, Time-Turner",282,91,9
Cedric Parkinson,Slytherin,7,"11 inches, holly, phoenix feather core",Cat,Acceptable,Poor,Acceptable,22,,1,1,Yes,Yes,"Marauder's Map, Extendable Ears",438,32,4
Fred Johnson,Gryffindor,2,"9 inches, elm, veela hair core",Muggle Born,Acceptable,Acceptable,Exceeds Expectations,23,Keeper,-34,0,Yes,Yes,Marauder's Map,139,91,2
Fred Johnson,Gryffindor,3,"9 inches, elm, veela hair core",Cat,Exceeds Expectations,Outstanding,Outstanding,23,,-90,5,No,Yes,Extendable Ears,473,83,3
Angielina Potter,Slytherin,3,"11 inches, holly, phoenix feather core",Muggle Born,Outstanding,Acceptable,Acceptable,5,Beater,139,1,Yes,No,Marauder's Map,350,85,2
,Hufflepuff,6,"12 inches, yew, unicorn hair core",Toad,Exceeds Expectations,Poor,Outstanding,28,,155,4,Yes,No,"Invisibility Cloak, Sneakoscope, Time-Turner",168,95,1
Deanq Malfoy,Hufflepuff,6,"9 inches, elm, veela hair core",Muggle Born,Exceeds Expectations,Exceeds Expectations,Exceeds Expectations,26,Seeker,99,5,Yes,Yes,"Firebolt, Invisibility Cloak, Marauder's Map",156,40,4
Ginny Boot,Ravenclaw,7,"12 inches, yew, unicorn hair core",Dragon,Poor,Outstanding,Exceeds Expectations,22,,-37,2,Yes,No,Invisibility Cloak,341,34,1
FHred Spinnet,Gryffindor,3,"9 inches, elm, veela hair core",Muggle Born,Outstanding,Poor,Outstanding,11,,179,5,No,Yes,"Extendable Ears, Marauder's Map",99,47,3
Lavender Bones,RAVENCLAW,2,"9 inches, elm, veela hair core",Toad,Exceeds Expectations,Outstanding,Exceeds Expectations,26,"Se,eker",-74,0,No,,"Marauder's Map, Sneakoscope",195,94,4
Ron Zabini,Hufflepuff,3,"9 inches, elm, veela hair core",Muggle Born,Exceeds Expectations,Poor,Outstanding,23,Beater,-36,1,No,,Firebolt,200,51,9
Luna Potter,RAVENCLAW,4,"9 inches, elm, veela hair core",Toad,Poor,Poor,Acceptable,24,Seeker,134,4,No,Yes,"Firebolt, Time-Turner",337,32,3
Cedric Bogot,Ravenclaw,5,"12 inches, yew, unicorn hair core",Cat,Outstanding,Outstanding,Exceeds Expectations,13,Beater,30,1,No,Yes,"Time-Turner, Marauder's Map",34,61,8
,SLYTHERIN,3,"12 inches, yew, unicorn hair core",Cat,Exceeds Expectations,Outstanding,Acceptable,15,Kee'per,61,3,Yes,Yes,"Sneakoscope, Time-Turner, Invisibility Cloak",497,73,5
Angelina Thomas,Slytherin,5,"11 inches, holly, phoenix feather core",Cat,,Acceptable,Outstanding,26,Keeper,190,3,Yes,Yes,"Invisibility Cloak, Sneakoscope",410,97,3
,HUFFLEPUFF,5,"10 inches, oak, dragon heartstring core",Cat,Outstanding,Poor,Exceeds Expectations,19,,158,3,Yes,Yes,Marauder's Map,399,33,8
,Hufflepuff,5,"9 inches, elm, veela hair core",Muggle Born,Outstanding,Acceptable,Exceeds Expectations,7,Keeper,-16,2,Yes,Yes,Time-Turner,492,43,1
Draco Granrger,Ravenclaw,4,"10 inches, oak, dragon heartstring core",Muggle Born,Outstanding,Acceptable,Poor,30,,34,3,Yes,Yes,"Invisibility Cloak, Extendable Ears, Marauder's Map",42,71,0
,Ravenclaw,1,"10 inches, oak, dragon heartstring core",Muggle Born,Poor,Outstanding,Acceptable,14,Chaser,36,0,No,,"Extendable Ears, Firebolt, Marauder's Map",235,100,4
Ron Longbottom,Gryffindor,3,"9 inches, elm, veela hair core",Toad,Acceptable,Outstanding,Exceeds Expectations,7,Kee`per,71,4,No,Yes,"Firebolt, Extendable Ears, Sneakoscope",465,94,4
,Ravenclaw,3,"9 inches, elm, veela hair core",Cat,Exceeds Expectations,Outstanding,Acceptable,9,Keeper,67,0,Yes,Yes,Extendable Ears,453,46,1
,Hufflepuff,5,"10 inches, oak, dragon heartstring core",Cat,Exceeds Expectations,Acceptable,Acceptable,29,Keeper,30,2,Yes,Yes,"Time-Turner, Marauder's Map",231,34,3
Alicia Chang,Slytherin,5,"11 inches, holly, phoenix feather core",Owl,Outstanding,Exceeds Expectations,Acceptable,5,Ch/aser,-96,0,Yes,No,"Sneakoscope, Invisibility Cloak, Time-Turner",111,63,0
Cho Parkinson,RAVENCLAW,7,"12 inches, yew, unicorn hair core",Muggle Born,Outstanding,Acceptable,Exceeds Expectations,15,Chaser,20,2,No,No,Invisibility Cloak,61,89,3
Ginny Poutter,Slytherin,1,"10 inches, oak, dragon heartstring core",Dragon,Acceptable,Acceptable,Poor,28,Keeper,-100,4,Yes,,Invisibility Cloak,351,93,2
Ron Spinnet,Slytherin,1,"9 inches, elm, veela hair core",Cat,Exceeds Expectations,Outstanding,Outstanding,8,,83,4,Yes,No,Sneakoscope,311,81,0
Alicia Chang,SLYTHERIN,7,"10 inches, oak, dragon heartstring core",Owl,Acceptable,Poor,Acceptable,20,,91,3,No,Yes,"Firebolt, Invisibility Cloak",322,72,3
Padma Boot,Hufflepuff,6,"9 inches, elm, veela hair core",Dragon,Acceptable,Exceeds Expectations,Acceptable,19,Chaser,0,1,No,No,Marauder's Map,83,54,8
,,4,"12 inches, yew, unicorn hair core",Cat,Outstanding,Exceeds Expectations,Poor,13,,196,0,Yes,Yes,Marauder's Map,477,71,10
Susan Spinnet,Gryffindor,2,"11 inches, holly, phoenix feather core",Owl,Outstanding,Acceptable,Exceeds Expectations,6,Chaser,-99,0,Yes,Yes,Time-Turner,490,43,9
Fred Boot,Ravenclaw,6,"10 inches, oak, dragon heartstring core",Dragon,Exceeds Expectations,Acceptable,Poor,6,,114,4,Yes,Yes,"Extendable Ears, Firebolt, Marauder's Map",122,97,10
,Ravenclaw,7,"9 inches, elm, veela hair core",Toad,Exceeds Expectations,Outstanding,Poor,22,Ke?eper,101,3,No,,Time-Turner,494,73,5
,Ravenclaw,2,"11 inches, holly, phoenix feather core",Owl,Acceptable,Poor,Poor,27,Keeper*,36,4,Yes,Yes,"Extendable Ears, Firebolt, Invisibility Cloak",80,47,7
Susan Johnson,Slytherin,2,"12 inches, yew, unicorn hair core",Toad,Exceeds Expectations,Exceeds Expectations,Acceptable,9,Beater,12,2,Yes,No,"Sneakoscope, Extendable Ears, Invisibility Cloak",110,87,9
Lavender Zabini,Ravenclaw,7,"12 inches, yew, unicorn hair core",Owl,Outstanding,Poor,Poor,9,,119,3,Yes,No,"Invisibility Cloak, Extendable Ears, Sneakoscope",241,40,9
Hermione Thomas,Hufflepuff,6,"12 inches, yew, unicorn hair core",Owl,Exceeds Expectations,Poor,Acceptable,29,,-69,2,Yes,No,"Firebolt, Invisibility Cloak, Sneakoscope",376,90,2
Katie Granger,,7,"11 inches, holly, phoenix feather core",Owl,Poor,Poor,Outstanding,22,S{eeker,-5,1,Yes,,"Firebolt, Invisibility Cloak",436,38,3
Padma Brown,,1,"11 inches, holly, phoenix feather core",Dragon,Exceeds Expectations,Exceeds Expectations,Exceeds Expectations,6,Ke/eper,156,4,No,Yes,Time-Turner,419,32,10
Fred Bell,Hufflepuff,2,"10 inches, oak, dragon heartstring core",Dragon,Poor,Poor,Poor,20,Keeper,20,5,No,No,"Invisibility Cloak, Marauder's Map",496,60,0
,Gryffindor,3,"11 inches, holly, phoenix feather core",Cat,Exceeds Expectations,Exceeds Expectations,Outstanding,14,Keeper,21,4,No,No,"Extendable Ears, Time-Turner",16,32,3
,Hufflepuff,2,"10 inches, oak, dragon heartstring core",Toad,Outstanding,Poor,Acceptable,14,Keeper$,105,0,No,Yes,"Extendable Ears, Sneakoscope, Invisibility Cloak",378,87,4
Luna Brown,Ravenclaw,1,"12 inches, yew, unicorn hair core",Cat,Acceptable,Acceptable,Acceptable,21,Keeper,87,3,Yes,No,"Firebolt, Sneakoscope, Extendable Ears",288,79,10
Hermione Bones,Hufflepuff,3,"11 inches, holly, phoenix feather core",Muggle Born,Poor,Exceeds Expectations,Acceptable,15,Seeker,133,1,No,Yes,"Marauder's Map, Extendable Ears",454,100,5
Katie Chang,,4,"12 inches, yew, unicorn hair core",Muggle Born,Poor,Exceeds Expectations,Acceptable,11,Chaser,-99,5,Yes,Yes,"Sneakoscope, Invisibility Cloak",481,94,6
Harry Lovegood,Ravenclaw,6,"9 inches, elm, veela hair core",Toad,Acceptable,Exceeds Expectations,Outstanding,23,Keeper,194,4,Yes,No,"Invisibility Cloak, Time-Turner, Sneakoscope",300,25,5
,Ravenclaw,1,"12 inches, yew, unicorn hair core",,Acceptable,Poor,Outstanding,7,Bea!ter,-85,2,No,No,Invisibility Cloak,37,31,4
,Gryffindor,2,"10 inches, oak, dragon heartstring core",Toad,Exceeds Expectations,Acceptable,Outstanding,5,Chaser,-15,0,Yes,,"Extendable Ears, Firebolt",16,41,8
Dean Longbottom,Gryffindor,4,"9 inches, elm, veela hair core",Dragon,Outstanding,Outstanding,Outstanding,9,Chaser,190,3,No,Yes,"Extendable Ears, Firebolt",273,77,10
Lavender Malfoy,Hufflepuff,5,"9 inches, elm, veela hair core",Owl,Exceeds Expectations,Acceptable,Acceptable,18,Keeper,-74,0,No,Yes,"Sneakoscope, Extendable Ears",225,77,5
Harry Boot,Hufflepuff,2,"9 inches, elm, veela hair core",Dragon,Poor,Poor,Exceeds Expectations,18,Beater,-9,4,No,No,"Sneakoscope, Extendable Ears, Firebolt",200,92,6
Alicia Lovegood,Hufflepuff,1,"10 inches, oak, dragon heartstring core",Muggle Born,Outstanding,Poor,Outstanding,7,Se`eker,22,2,Yes,Yes,"Sneakoscope, Marauder's Map",419,95,10
Alicia Patil,RAVENCLAW,3,"11 inches, holly, phoenix feather core",Owl,Exceeds Expectations,Poor,Acceptable,27,Kee$per,137,5,Yes,No,"Time-Turner, Firebolt, Sneakoscope",10,25,2
PansZy Boot,Hufflepuff,1,"12 inches, yew, unicorn hair core",,Poor,Acceptable,Poor,10,,-77,5,No,Yes,"Sneakoscope, Firebolt, Extendable Ears",232,53,1
,,4,"10 inches, oak, dragon heartstring core",,Poor,Exceeds Expectations,Outstanding,26,Keeper,126,1,No,No,"Extendable Ears, Time-Turner, Marauder's Map",401,42,8
Ginny Diggory,Hufflepuff,3,"9 inches, elm, veela hair core",Toad,Exceeds Expectations,Outstanding,Acceptable,14,,35,1,No,No,"Marauder's Map, Sneakoscope, Firebolt",124,57,8
,Ravenclaw,1,"12 inches, yew, unicorn hair core",,Exceeds Expectations,Exceeds Expectations,Outstanding,20,Beater,-1,3,Yes,,Extendable Ears,77,99,6
Harry Diggory,Gryffindor,5,"10 inches, oak, dragon heartstring core",Cat,Exceeds Expectations,Exceeds Expectations,Poor,13,,30,3,Yes,Yes,Marauder's Map,342,61,9
,HUFFLEPUFF,4,"9 inches, elm, veela hair core",Muggle Born,Acceptable,Exceeds Expectations,Exceeds Expectations,11,,120,3,No,No,"Time-Turner, Invisibility Cloak",80,35,7
Blaise Lovegood,HUFFLEPUFF,7,"9 inches, elm, veela hair core",,Outstanding,Exceeds Expectations,Acceptable,5,See]ker,116,0,No,Yes,"Sneakoscope, Invisibility Cloak",482,49,0
Terry ThGomas,Slytherin,2,"11 inches, holly, phoenix feather core",Dragon,,Acceptable,Poor,11,Keeper!,52,1,Yes,,"Marauder's Map, Time-Turner",430,91,5
Seamus Chang,Gryffindor,2,"12 inches, yew, unicorn hair core",Owl,Outstanding,Outstanding,Exceeds Expectations,5,Se.eker,-98,4,Yes,Yes,"Sneakoscope, Time-Turner, Marauder's Map",391,82,10
Fred Jjohnson,Hufflepuff,4,"10 inches, oak, dragon heartstring core",Cat,Poor,Exceeds Expectations,Outstanding,20,,174,4,No,,"Invisibility Cloak, Marauder's Map",493,46,2
George Thomas,RAVENCLAW,5,"10 inches, oak, dragon heartstring core",Dragon,Acceptable,Acceptable,Poor,30,Beater,106,4,No,No,Sneakoscope,74,84,10
,Gryffindor,5,"11 inches, holly, phoenix feather core",Owl,Outstanding,Poor,Outstanding,24,Keeper,185,3,No,No,"Firebolt, Invisibility Cloak",19,43,1
,Slytherin,2,"12 inches, yew, unicorn hair core",Owl,Acceptable,Poor,Poor,16,Seeke:r,-35,0,No,Yes,"Extendable Ears, Invisibility Cloak, Sneakoscope",118,68,7
Luna ParkHinson,Gryffindor,6,"9 inches, elm, veela hair core",,Exceeds Expectations,Poor,Outstanding,13,Seeker,52,0,No,Yes,Extendable Ears,271,88,8
,Gryffindor,2,"10 inches, oak, dragon heartstring core",Dragon,Exceeds Expectations,Outstanding,Acceptable,22,Keeper,11,0,No,No,"Firebolt, Invisibility Cloak, Marauder's Map",398,74,10
Cedric Weasley,Hufflepuff,3,"10 inches, oak, dragon heartstring core",Cat,Poor,Exceeds Expectations,Outstanding,29,Chaser,18,5,Yes,No,"Invisibility Cloak, Marauder's Map",347,100,4
,Ravenclaw,5,"12 inches, yew, unicorn hair core",Dragon,Poor,Exceeds Expectations,Outstanding,16,Keeper,156,2,No,Yes,Firebolt,111,27,6
Susan Zabini,Gryffindor,6,"10 inches, oak, dragon heartstring core",Toad,Poor,Outstanding,Acceptable,11,Chaser,107,3,Yes,No,"Extendable Ears, Sneakoscope, Marauder's Map",340,85,3
Cho Malfoy,Ravenclaw,7,"10 inches, oak, dragon heartstring core",Muggle Born,Exceeds Expectations,Outstanding,Exceeds Expectations,6,Seeker,-88,4,Yes,Yes,"Firebolt, Extendable Ears",488,25,10
,Hufflepuff,7,"9 inches, elm, veela hair core",Toad,Outstanding,Acceptable,Acceptable,26,Seeker,151,4,Yes,Yes,"Marauder's Map, Extendable Ears, Time-Turner",35,29,1
,Gryffindor,7,"10 inches, oak, dragon heartstring core",,Poor,Exceeds Expectations,Outstanding,23,Seeker,-80,3,Yes,No,"Marauder's Map, Firebolt, Invisibility Cloak",131,30,1
Alicia Finnigan,Slytherin,2,"12 inches, yew, unicorn hair core",Muggle Born,Exceeds Expectations,Outstanding,Acceptable,26,Seeker,-3,2,No,No,Invisibility Cloak,262,69,10
,Ravenclaw,2,"10 inches, oak, dragon heartstring core",,Acceptable,Poor,Acceptable,12,Chaser,-73,4,Yes,Yes,"Invisibility Cloak, Sneakoscope, Time-Turner",275,76,1
Terry Diggory,RAVENCLAW,1,"10 inches, oak, dragon heartstring core",Owl,Poor,Poor,Outstanding,27,Chaser$,45,1,No,Yes,"Extendable Ears, Time-Turner, Marauder's Map",443,96,10
Dean Brown,GRYFFINDOR,6,"11 inches, holly, phoenix feather core",Cat,Exceeds Expectations,Acceptable,Acceptable,23,Keeper,186,5,No,Yes,"Invisibility Cloak, Sneakoscope",8,100,1
,Hufflepuff,5,"12 inches, yew, unicorn hair core",Dragon,Acceptable,Outstanding,Poor,13,Beater,-15,2,No,Yes,"Firebolt, Marauder's Map, Time-Turner",374,84,4
Cho Longbottomc,Hufflepuff,2,"11 inches, holly, phoenix feather core",Toad,Acceptable,Outstanding,Exceeds Expectations,6,S%eeker,93,2,No,Yes,Invisibility Cloak,459,63,2
Luna Finnigan,Hufflepuff,4,"12 inches, yew, unicorn hair core",Toad,Outstanding,Exceeds Expectations,Poor,26,Chaser,138,5,Yes,No,"Invisibility Cloak, Firebolt, Marauder's Map",57,46,9
Draco Granger,RAVENCLAW,6,"12 inches, yew, unicorn hair core",Dragon,Exceeds Expectations,Acceptable,Exceeds Expectations,10,Kee*per,191,4,No,Yes,"Firebolt, Marauder's Map",473,90,4
,,5,"10 inches, oak, dragon heartstring core",Cat,Outstanding,Acceptable,Acceptable,30,,-12,2,No,No,"Invisibility Cloak, Time-Turner, Sneakoscope",391,81,4
George Spinnet,Gryffindor,7,"9 inches, elm, veela hair core",Cat,Poor,Poor,Outstanding,21,Seeker,109,4,No,No,"Firebolt, Sneakoscope",53,28,0
GinnGy Patil,Ravenclaw,2,"9 inches, elm, veela hair core",Owl,Poor,Poor,Outstanding,22,Beater,-13,5,Yes,No,"Marauder's Map, Extendable Ears",99,48,3
